,ranking,artist,title,last_week_rank,peak_position,weeks_on_chart,chart_date
2015-08-15_89,89,Smallpools,Dreaming,0,25,4,2015-08-15
2015-08-15_90,90,chay,Anata Ni Koi Wo Shite Mimashita,0,6,24,2015-08-15
2015-08-15_91,91,Muse,Mercy,50,50,6,2015-08-15
2015-08-15_92,92,RHYMESTER Feat.PUNPEE,Kids In The Park,0,92,1,2015-08-15
2015-08-15_93,93,SEKAI NO OWARI,Dragon Night,82,2,42,2015-08-15
2015-08-15_94,94,B'z,Red,62,1,10,2015-08-15
2015-08-15_95,95,CHVRCHES,Leave A Trace,0,95,1,2015-08-15
2015-08-15_96,96,Iori Nomizu,D.O.B.,0,96,1,2015-08-15
2015-08-15_97,97,2 Unlimited,No Limit,0,97,1,2015-08-15
2015-08-15_98,98,Kana Nishino,Darling,84,2,44,2015-08-15
2015-08-15_99,99,Mark Ronson Featuring Bruno Mars,Uptown Funk!,0,12,36,2015-08-15
2015-08-15_100,100,Coalamode.,Dan Dan Dan,98,32,4,2015-08-15
2015-08-22_1,1,Kanjani 8,Maemuki Scream!,0,1,1,2015-08-22
2015-08-22_2,2,Ringo Sheena,Nagaku Mijikai Matsuri,5,2,5,2015-08-22
2015-08-22_3,3,SEKAI NO OWARI,Anti-Hero,2,2,4,2015-08-22
2015-08-22_4,4,Sandaime J Soul Brothers from EXILE TRIBE,Summer Madness,4,1,10,2015-08-22
2015-08-22_5,5,Cinderella Project,Shine!!,0,5,1,2015-08-22
2015-08-22_6,6,Carly Rae Jepsen,I Really Like You,8,4,23,2015-08-22
2015-08-22_7,7,Dance Earth Party Feat.The Skatalites + Imaichi Ry,Beautiful Name,0,7,2,2015-08-22
2015-08-22_8,8,KANA-BOON,Diver,58,8,2,2015-08-22
2015-08-22_9,9,CHiCO with Honey Works,Pride Kakumei,33,9,2,2015-08-22
2015-08-22_10,10,Leo Ieiri,Kimi Ga Kureta Natsu,10,10,3,2015-08-22
2015-08-22_11,11,flumpool,Natsu Yo Tomenaide -You`re Romantic,77,11,2,2015-08-22
2015-08-22_12,12,AAA,Lover,3,3,3,2015-08-22
2015-08-22_13,13,Silent Siren,Hachigatsu No Yoru,0,13,1,2015-08-22
2015-08-22_14,14,Sandaime J Soul Brothers from EXILE TRIBE,R.Y.U.S.E.I,13,1,62,2015-08-22
2015-08-22_15,15,Taylor Swift,Shake It Off,19,4,51,2015-08-22
2015-08-22_16,16,Sakurako Ohara,Manatsu No Taiyou,12,6,4,2015-08-22
2015-08-22_17,17,WALK THE MOON,Shut Up And Dance,48,17,9,2015-08-22
2015-08-22_18,18,Ken Hirai,Kimi No Kodou Ha Kimi Ni Shika Narasenai,0,18,1,2015-08-22
2015-08-22_19,19,JUJU,Playback,11,4,7,2015-08-22
2015-08-22_20,20,Gesu No Kiwami Otome.,Romance Ga Ariamaru,18,2,10,2015-08-22
2015-08-22_21,21,Nogizaka46,Taiyou Knock,6,1,5,2015-08-22
2015-08-22_22,22,One Direction,Drag Me Down,0,22,1,2015-08-22
2015-08-22_23,23,Kana Nishino,Moshimo Unmei No Hito Ga Iru No Nara,16,2,15,2015-08-22
2015-08-22_24,24,AAA,Sayonara No Mae Ni,0,3,15,2015-08-22
2015-08-22_25,25,UNISON SQUARE GARDEN,Sugar  Song To Bitter Step,20,1,13,2015-08-22
2015-08-22_26,26,Country Girls,Wakatteiru No Ni Gomenne,0,26,1,2015-08-22
2015-08-22_27,27,OLDCODEX,Feed A,0,27,1,2015-08-22
2015-08-22_28,28,WANIMA,Trace,0,28,1,2015-08-22
2015-08-22_29,29,Super Junior K.R.Y,Join Hands,0,29,1,2015-08-22
2015-08-22_30,30,Johnny's WEST,Bari Hapi,1,1,2,2015-08-22
2015-08-22_31,31,Gen Hoshino,Sun,26,4,15,2015-08-22
2015-08-22_32,32,MY FIRST STORY,Alone,0,32,1,2015-08-22
2015-08-22_33,33,T.M.Revolution,Double-Deal,0,33,1,2015-08-22
2015-08-22_34,34,Gesu No Kiwami Otome.,Watashi Igai Watashi Ja Nai No,28,3,20,2015-08-22
2015-08-22_35,35,Natsumi Hanaoka,Natsu No Tsumi,0,35,1,2015-08-22
2015-08-22_36,36,YUIKAORIYuiOgura&KaoriIshihara,Ring Ring Rainbow!!,0,36,1,2015-08-22
2015-08-22_37,37,Dream Ami,Dress Wo Nuida Cinderella,7,7,4,2015-08-22
2015-08-22_38,38,Ringo Sheena,God. Nor Buddha,62,38,2,2015-08-22
2015-08-22_39,39,Kana Nishino,Suki,30,4,27,2015-08-22
2015-08-22_40,40,WHITE ASH,Insight,0,40,1,2015-08-22
2015-08-22_41,41,wacci,Daijoubu,0,41,1,2015-08-22
2015-08-22_42,42,SHISHAMO,Nettaiya,88,42,2,2015-08-22
2015-08-22_43,43,vistlip,Monogram,0,43,1,2015-08-22
2015-08-22_44,44,Superfly,On Your Side,23,23,2,2015-08-22
2015-08-22_45,45,Motohiro Hata,Himawari No Yakusoku,43,2,53,2015-08-22
2015-08-22_46,46,Aqua Timez,Saigo Made Two,0,46,1,2015-08-22
2015-08-22_47,47,Nana Mizuki,Exterminate,14,2,3,2015-08-22
2015-08-22_48,48,EXILE TRIBE,24karats GOLD SOUL,31,31,2,2015-08-22
2015-08-22_49,49,KangokuDanshi,Ainoprison,0,49,1,2015-08-22
2015-08-22_50,50,Base Ball Bear,Sorette.ForDare? Part.1,0,50,1,2015-08-22
2015-08-22_51,51,White Flame Feat. Miku Hatsune,Senbonzakura,42,36,8,2015-08-22
2015-08-22_52,52,Owl City & Carly Rae Jepsen,Good Time,45,2,54,2015-08-22
2015-08-22_53,53,Kishida Kyodan & THE Akeboshi Rockets,GATE Sore Ha Akatsuki No Youni,15,15,2,2015-08-22
2015-08-22_54,54,May J.,Sparkle,0,54,1,2015-08-22
2015-08-22_55,55,Rake,"100 Mankai No ""I Love You""",79,55,3,2015-08-22
2015-08-22_56,56,Wiz Khalifa Featuring Charlie Puth,See You Again,39,7,17,2015-08-22
2015-08-22_57,57,Gakuenseikatsubu,Friend Shi.Ta.I,17,17,2,2015-08-22
2015-08-22_58,58,Carly Rae Jepsen,Call Me Maybe,73,3,66,2015-08-22
2015-08-22_59,59,Taylor Swift,Red,56,56,4,2015-08-22
2015-08-22_60,60,GENERATIONS from EXILE TRIBE,Hard Knock Days,0,60,1,2015-08-22
2015-08-22_61,61,Tokyo Ska Paradise Orchestra,Bakuon Love Song/Mekutta Orange,35,35,2,2015-08-22
2015-08-22_62,62,OMI,Cheerleader,57,46,7,2015-08-22
2015-08-22_63,63,Kyuso Nekokami,Mega Shake It!,40,11,4,2015-08-22
2015-08-22_64,64,Phillip Phillips,"Gone, Gone, Gone",24,24,4,2015-08-22
2015-08-22_65,65,NMB48,Durian Shounen,32,2,5,2015-08-22
2015-08-22_66,66,E-Girls,Anniversary!!,55,9,14,2015-08-22
2015-08-22_67,67,M`S,Bokutachi Ha Hitotsu No Hikari,36,1,4,2015-08-22
2015-08-22_68,68,AAA,Koi Oto To Amazora,0,5,14,2015-08-22
2015-08-22_69,69,M`S,Sunny Day Song,50,2,5,2015-08-22
2015-08-22_70,70,Linked Horizon,Guren No Yumiya,0,70,1,2015-08-22
2015-08-22_71,71,SCANDAL,Stamp!,41,7,5,2015-08-22
2015-08-22_72,72,androp,Yeah! Yeah! Yeah!,0,54,4,2015-08-22
2015-08-22_73,73,Kinnikushoujotai,MazerunaKiken,0,73,1,2015-08-22
2015-08-22_74,74,Pharrell Williams,Happy,61,5,78,2015-08-22
2015-08-22_75,75,Girls' Generation,Party,38,10,5,2015-08-22
2015-08-22_76,76,Superfly,Beautiful,53,5,16,2015-08-22
2015-08-22_77,77,HoneyWorks Feat.CHiCO,Tokyo Summer Session,0,77,1,2015-08-22
2015-08-22_78,78,Tsuri Bit,Tsurisen HaIraneze,0,78,1,2015-08-22
2015-08-22_79,79,Maroon 5,Sugar,70,19,29,2015-08-22
2015-08-22_80,80,Lynch,Evoke,0,80,1,2015-08-22
2015-08-22_81,81,chay,Anata Ni Koi Wo Shite Mimashita,90,6,25,2015-08-22
2015-08-22_82,82,SEKAI NO OWARI,RPG,60,1,82,2015-08-22
2015-08-22_83,83,Chikuzen Sato Duet With Chris Hart,Harmonic,63,63,2,2015-08-22
2015-08-22_84,84,fhana,Wonder Stella,0,84,1,2015-08-22
2015-08-22_85,85,Vintage Trouble,Strike Your Light,0,85,1,2015-08-22
2015-08-22_86,86,Sonoko Inoue,Taisetsu Na Kim iHe,0,86,1,2015-08-22
2015-08-22_87,87,M`S,Angelic Angel,51,1,6,2015-08-22
2015-08-22_88,88,Asako Toki,C'estlavie Onnaha AiNiIsogashii,0,88,1,2015-08-22
2015-08-22_89,89,Kim Yeonja,Kokoro Bana,0,89,1,2015-08-22
2015-08-22_90,90,Ariana Grande Featuring Zedd,Break Free,0,19,37,2015-08-22
2015-08-22_91,91,YKIKIBEAT,Forever,0,91,1,2015-08-22
2015-08-22_92,92,BIGBANG,Fantastic Baby,81,42,15,2015-08-22
2015-08-22_93,93,Yo Hitoto,Hanamizuki,67,62,5,2015-08-22
2015-08-22_94,94,BUMP OF CHICKEN,"Hello, World!",68,1,16,2015-08-22
2015-08-22_95,95,ALEXANDRA STAN & INNA Feat. Daddy Yankee,We Wanna,72,72,3,2015-08-22
2015-08-22_96,96,Yuzu,Owaranai Uta,0,45,2,2015-08-22
2015-08-22_97,97,YUKI,Sukitte Nandarou...Namida,25,25,2,2015-08-22
2015-08-22_98,98,Mark Ronson Featuring Bruno Mars,Uptown Funk!,99,12,37,2015-08-22
2015-08-22_99,99,Miki Kozono,Koi No Hajimari,0,99,1,2015-08-22
2015-08-22_100,100,KANA-BOON,Silhouette,0,9,15,2015-08-22
2015-08-29_1,1,SKE48,Maenomeri,00,1,2,2015-08-29
2015-08-29_2,2,back number,Tegami,0,2,2,2015-08-29
2015-08-29_3,3,Da-iCE,Everybody,0,3,1,2015-08-29
2015-08-29_4,4,GENERATIONS from EXILE TRIBE,Hard Knock Days,60,4,2,2015-08-29
2015-08-29_5,5,Ringo Sheena,Nagaku Mijikai Matsuri,2,2,6,2015-08-29
2015-08-29_6,6,miwa Feat.Hazzie,Yozora.,0,6,1,2015-08-29
2015-08-29_7,7,SEKAI NO OWARI,Anti-Hero,3,2,5,2015-08-29
2015-08-29_8,8,Kanjani 8,Maemuki Scream!,1,1,2,2015-08-29
2015-08-29_9,9,Sandaime J Soul Brothers from EXILE TRIBE,Summer Madness,4,1,11,2015-08-29
2015-08-29_10,10,Leo Ieiri,Kimi Ga Kureta Natsu,10,10,4,2015-08-29
2015-08-29_11,11,Carly Rae Jepsen,I Really Like You,6,4,24,2015-08-29
2015-08-29_12,12,Natsumi Hanaoka,Natsu No Tsumi,35,12,2,2015-08-29
2015-08-29_13,13,Yuzu,Owaranai Uta,96,13,3,2015-08-29
2015-08-29_14,14,Negicco,Ne Vardia,0,14,1,2015-08-29
2015-08-29_15,15,Kalafina,One Light,0,15,1,2015-08-29
2015-08-29_16,16,Sandaime J Soul Brothers from EXILE TRIBE,R.Y.U.S.E.I,14,1,63,2015-08-29
2015-08-29_17,17,WALK THE MOON,Shut Up And Dance,17,17,10,2015-08-29
2015-08-29_18,18,Sakurako Ohara,Manatsu No Taiyou,16,6,5,2015-08-29
2015-08-29_19,19,Taylor Swift,Shake It Off,15,4,52,2015-08-29
2015-08-29_20,20,CHiCO with Honey Works,Pride Kakumei,9,9,3,2015-08-29
2015-08-29_21,21,KANA-BOON,Diver,8,8,3,2015-08-29
2015-08-29_22,22,Saori Hayami,Yasashii Kibou,0,22,1,2015-08-29
2015-08-29_23,23,AAA,Lover,12,3,4,2015-08-29
2015-08-29_24,24,Dance Earth Party Feat.The Skatalites + Imaichi Ry,Beautiful Name,7,7,3,2015-08-29
2015-08-29_25,25,Gesu No Kiwami Otome.,Romance Ga Ariamaru,20,2,11,2015-08-29
2015-08-29_26,26,Tsubasa Kazanari (Nana Mizuki),Beyond The Blade,0,26,1,2015-08-29
2015-08-29_27,27,JUJU,Playback,19,4,8,2015-08-29
2015-08-29_28,28,Kana Nishino,Moshimo Unmei No Hito Ga Iru No Nara,23,2,16,2015-08-29
2015-08-29_29,29,MACO,Futari Zutto,0,29,1,2015-08-29
2015-08-29_30,30,Yui Ogura,Honey Come!!,0,30,1,2015-08-29
2015-08-29_31,31,Nogizaka46,Taiyou Knock,21,1,6,2015-08-29
2015-08-29_32,32,Gesu No Kiwami Otome.,Watashi Igai Watashi Ja Nai No,34,3,21,2015-08-29
2015-08-29_33,33,Cinderella Project,Shine!!,5,5,2,2015-08-29
2015-08-29_34,34,Gen Hoshino,Sun,31,4,16,2015-08-29
2015-08-29_35,35,UNISON SQUARE GARDEN,Sugar  Song To Bitter Step,25,1,14,2015-08-29
2015-08-29_36,36,lol,fire!,0,36,1,2015-08-29
2015-08-29_37,37,One Direction,Drag Me Down,0,37,2,2015-08-29
2015-08-29_38,38,Superfly,On Your Side,44,23,3,2015-08-29
2015-08-29_39,39,wacci,Daijoubu,41,39,2,2015-08-29
2015-08-29_40,40,Kana Nishino,Suki,39,4,28,2015-08-29
2015-08-29_41,41,Backstage Pass Sotokanda 1Cchome,Amai Yuuwaku Dangerous,0,41,1,2015-08-29
2015-08-29_42,42,Masaharu Fukuyama,I Am A Hero,0,42,1,2015-08-29
2015-08-29_43,43,Taylor Swift,Red,59,43,5,2015-08-29
2015-08-29_44,44,Pharrell Williams,Happy,74,5,79,2015-08-29
2015-08-29_45,45,White Flame Feat. Miku Hatsune,Senbonzakura,51,36,9,2015-08-29
2015-08-29_46,46,Ken Hirai,Kimi No Kodou Ha Kimi Ni Shika Narasenai,18,18,2,2015-08-29
2015-08-29_47,47,Little Mix,Black Magic,0,47,1,2015-08-29
2015-08-29_48,48,Marie Ueda,Wakannaino Ha Iyada,0,48,1,2015-08-29
2015-08-29_49,49,Ariana Grande Featuring Zedd,Break Free,90,19,38,2015-08-29
2015-08-29_50,50,Motohiro Hata,Himawari No Yakusoku,45,2,54,2015-08-29
2015-08-29_51,51,EXILE TRIBE,24karats GOLD SOUL,48,31,3,2015-08-29
2015-08-29_52,52,AAA,Sayonara No Mae Ni,24,3,16,2015-08-29
2015-08-29_53,53,Vintage Trouble,Strike Your Light,85,53,2,2015-08-29
2015-08-29_54,54,Dream Ami,Dress Wo Nuida Cinderella,37,7,5,2015-08-29
2015-08-29_55,55,Wiz Khalifa Featuring Charlie Puth,See You Again,56,7,18,2015-08-29
2015-08-29_56,56,Good Morning America,Hello Hello Hello,0,56,1,2015-08-29
2015-08-29_57,57,Sonoko Inoue,Taisetsu Na Kim iHe,86,57,2,2015-08-29
2015-08-29_58,58,Linked Horizon,Guren No Yumiya,0,1,32,2015-08-29
2015-08-29_59,59,flumpool,Natsu Yo Tomenaide -You`re Romantic,11,11,3,2015-08-29
2015-08-29_60,60,Owl City & Carly Rae Jepsen,Good Time,52,2,55,2015-08-29
2015-08-29_61,61,SEKAI NO OWARI,RPG,82,1,83,2015-08-29
2015-08-29_62,62,WANIMA,Trace,28,28,2,2015-08-29
2015-08-29_63,63,AAA,Koi Oto To Amazora,68,5,15,2015-08-29
2015-08-29_64,64,Ariana Grande Featuring Iggy Azalea,Problem,0,16,35,2015-08-29
2015-08-29_65,65,Toshiyuki Toyonaga,Day You Laugh,0,65,1,2015-08-29
2015-08-29_66,66,NMB48,Durian Shounen,65,2,6,2015-08-29
2015-08-29_67,67,AKB48,Halloween Night,0,67,1,2015-08-29
2015-08-29_68,68,WHITE ASH,Insight,40,40,2,2015-08-29
2015-08-29_69,69,chay,Anata Ni Koi Wo Shite Mimashita,81,6,26,2015-08-29
2015-08-29_70,70,HoneyWorks Feat.CHiCO,Tokyo Summer Session,77,70,2,2015-08-29
2015-08-29_71,71,Johnny's WEST,Bari Hapi,30,1,3,2015-08-29
2015-08-29_72,72,Phillip Phillips,"Gone, Gone, Gone",64,24,5,2015-08-29
2015-08-29_73,73,Kana Nishino,Darling,0,2,45,2015-08-29
2015-08-29_74,74,Carly Rae Jepsen,Call Me Maybe,58,3,67,2015-08-29
2015-08-29_75,75,E-Girls,Anniversary!!,66,9,15,2015-08-29
2015-08-29_76,76,Maroon 5,Sugar,79,19,30,2015-08-29
2015-08-29_77,77,MY FIRST STORY,Alone,32,32,2,2015-08-29
2015-08-29_78,78,HIKAKIN & SEIKIN,YouTube Theme Song,0,78,1,2015-08-29
2015-08-29_79,79,Rake,"100 Mankai No ""I Love You""",55,55,4,2015-08-29
2015-08-29_80,80,ICE PASTEL,Crystal Rainbow,0,80,1,2015-08-29
2015-08-29_81,81,SHISHAMO,Nettaiya,42,42,3,2015-08-29
2015-08-29_82,82,The Chemical Brothers,Go,0,35,4,2015-08-29
2015-08-29_83,83,BIGBANG,Fantastic Baby,92,42,16,2015-08-29
2015-08-29_84,84,KANA-BOON,Silhouette,100,9,16,2015-08-29
2015-08-29_85,85,Nana Mizuki,Exterminate,47,2,4,2015-08-29
2015-08-29_86,86,MACO,Love,0,19,13,2015-08-29
2015-08-29_87,87,M`S,Bokutachi Ha Hitotsu No Hikari,67,1,5,2015-08-29
2015-08-29_88,88,OMI,Cheerleader,62,46,8,2015-08-29
2015-08-29_89,89,GReeeeN,Aiuta,0,48,8,2015-08-29
2015-08-29_90,90,Aqua Timez,Saigo Made Two,46,46,2,2015-08-29
2015-08-29_91,91,Miki Kozono,Koi No Hajimari,99,91,2,2015-08-29
2015-08-29_92,92,Mark Ronson Featuring Bruno Mars,Uptown Funk!,98,12,38,2015-08-29
2015-08-29_93,93,Silent Siren,Hachigatsu No Yoru,13,13,2,2015-08-29
2015-08-29_94,94,BIGBANG,Let's Not Fall In Love,0,94,1,2015-08-29
2015-08-29_95,95,SUGAR BABE,Down Town,0,41,2,2015-08-29
2015-08-29_96,96,Moumoon,It's Our Time,0,96,1,2015-08-29
2015-08-29_97,97,Gakuenseikatsubu,Friend Shi.Ta.I,57,17,3,2015-08-29
2015-08-29_98,98,YKIKIBEAT,Forever,91,91,2,2015-08-29
2015-08-29_99,99,Kyuso Nekokami,Mega Shake It!,63,11,5,2015-08-29
2015-08-29_100,100,Sandaime J Soul Brothers,Hanabi,0,2,15,2015-08-29
2015-09-05_1,1,Leo Ieiri,Kimi Ga Kureta Natsu,10,1,5,2015-09-05
2015-09-05_2,2,Masaharu Fukuyama,I Am A Hero,42,2,2,2015-09-05
2015-09-05_3,3,BTOB,Natsuiro My Girl,0,3,1,2015-09-05
2015-09-05_4,4,miwa Feat.Hazzie,Yozora.,6,4,2,2015-09-05
2015-09-05_5,5,EXILE TRIBE,24karats GOLD SOUL,51,5,4,2015-09-05
2015-09-05_6,6,Morning Musume.'15,Oh My Wish!,0,6,1,2015-09-05
2015-09-05_7,7,Ringo Sheena,Nagaku Mijikai Matsuri,5,2,7,2015-09-05
2015-09-05_8,8,GENERATIONS from EXILE TRIBE,Hard Knock Days,4,4,3,2015-09-05
2015-09-05_9,9,SEKAI NO OWARI,Anti-Hero,7,2,6,2015-09-05
2015-09-05_10,10,Umaru Doma (Aimi Tanaka),Kakushinteki Metamarufoze!,0,10,1,2015-09-05
2015-09-05_11,11,Carly Rae Jepsen,I Really Like You,11,4,25,2015-09-05
2015-09-05_12,12,Kana Nishino,Torisetsu,0,12,1,2015-09-05
2015-09-05_13,13,back number,Tegami,2,2,3,2015-09-05
2015-09-05_14,14,SKE48,Maenomeri,1,1,3,2015-09-05
2015-09-05_15,15,Sandaime J Soul Brothers from EXILE TRIBE,Summer Madness,9,1,12,2015-09-05
2015-09-05_16,16,Taylor Swift,Shake It Off,19,4,53,2015-09-05
2015-09-05_17,17,Arashi,Ai Wo Sakebe,0,17,1,2015-09-05
2015-09-05_18,18,Sandaime J Soul Brothers from EXILE TRIBE,R.Y.U.S.E.I,16,1,64,2015-09-05
2015-09-05_19,19,Sakurako Ohara,Manatsu No Taiyou,18,6,6,2015-09-05
2015-09-05_20,20,WALK THE MOON,Shut Up And Dance,17,17,11,2015-09-05
2015-09-05_21,21,CHiCO with Honey Works,Pride Kakumei,20,9,4,2015-09-05
2015-09-05_22,22,Superfly,On Your Side,38,22,4,2015-09-05
2015-09-05_23,23,TrySail,Cobalt,0,23,1,2015-09-05
2015-09-05_24,24,Sonar Pocket,Hero,0,24,1,2015-09-05
2015-09-05_25,25,MACO,Futari Zutto,29,25,2,2015-09-05
2015-09-05_26,26,Chris Yukine (Ayahi Takagaki),Trust Heart,0,26,1,2015-09-05
2015-09-05_27,27,KANA-BOON,Diver,21,8,4,2015-09-05
2015-09-05_28,28,Yuzu,Owaranai Uta,13,13,4,2015-09-05
2015-09-05_29,29,AAA,Lover,23,3,5,2015-09-05
2015-09-05_30,30,Natsumi Hanaoka,Natsu No Tsumi,12,12,3,2015-09-05
2015-09-05_31,31,Amazarashi,Speed To Masatsu,0,31,1,2015-09-05
2015-09-05_32,32,UNISON SQUARE GARDEN,Sugar  Song To Bitter Step,35,1,15,2015-09-05
2015-09-05_33,33,M!LK,Hankohki Aventure,0,33,1,2015-09-05
2015-09-05_34,34,Kanjani 8,Maemuki Scream!,8,1,3,2015-09-05
2015-09-05_35,35,Kana Nishino,Moshimo Unmei No Hito Ga Iru No Nara,28,2,17,2015-09-05
2015-09-05_36,36,Gesu No Kiwami Otome.,Romance Ga Ariamaru,25,2,12,2015-09-05
2015-09-05_37,37,JUJU,Playback,27,4,9,2015-09-05
2015-09-05_38,38,Phillip Phillips,"Gone, Gone, Gone",72,24,6,2015-09-05
2015-09-05_39,39,Kana Nishino,Suki,40,4,29,2015-09-05
2015-09-05_40,40,One Direction,Drag Me Down,37,37,3,2015-09-05
2015-09-05_41,41,Dance Earth Party Feat.The Skatalites + Imaichi Ry,Beautiful Name,24,7,4,2015-09-05
2015-09-05_42,42,Gesu No Kiwami Otome.,Watashi Igai Watashi Ja Nai No,32,3,22,2015-09-05
2015-09-05_43,43,Vintage Trouble,Strike Your Light,53,43,3,2015-09-05
2015-09-05_44,44,Pharrell Williams,Happy,44,5,80,2015-09-05
2015-09-05_45,45,Kalafina,One Light,15,15,2,2015-09-05
2015-09-05_46,46,wacci,Daijoubu,39,39,3,2015-09-05
2015-09-05_47,47,Ariana Grande Featuring Zedd,Break Free,49,19,39,2015-09-05
2015-09-05_48,48,Motohiro Hata,Himawari No Yakusoku,50,2,55,2015-09-05
2015-09-05_49,49,Meer Papi Sentorea Su Mero Rakunera,Saikousoku Fall In Love,0,49,1,2015-09-05
2015-09-05_50,50,UVERworld,I Love The World,0,50,1,2015-09-05
2015-09-05_51,51,Taylor Swift,We Are Never Ever Getting Back Together,0,2,93,2015-09-05
2015-09-05_52,52,Kenshi Yonezu,Unbelievers,0,52,1,2015-09-05
2015-09-05_53,53,Wiz Khalifa Featuring Charlie Puth,See You Again,55,7,19,2015-09-05
2015-09-05_54,54,Doll Elements,Kimi No Omoi Todoketai,0,54,1,2015-09-05
2015-09-05_55,55,Babyraids Japan,Pretty Little Baby,0,55,1,2015-09-05
2015-09-05_56,56,Pokota,Wanchan Boku No Megamisama!!!,0,56,1,2015-09-05
2015-09-05_57,57,GReeeeN,Sakamoto,0,57,1,2015-09-05
2015-09-05_58,58,Nogizaka46,Taiyou Knock,31,1,7,2015-09-05
2015-09-05_59,59,Gen Hoshino,Sun,34,4,17,2015-09-05
2015-09-05_60,60,White Flame Feat. Miku Hatsune,Senbonzakura,45,36,10,2015-09-05
2015-09-05_61,61,Little Mix,Black Magic,47,47,2,2015-09-05
2015-09-05_62,62,Maon Kurosaki,Harmonize Clover,0,62,1,2015-09-05
2015-09-05_63,63,Ariana Grande Featuring Iggy Azalea,Problem,64,16,36,2015-09-05
2015-09-05_64,64,Carly Rae Jepsen,Call Me Maybe,74,3,68,2015-09-05
2015-09-05_65,65,Owl City & Carly Rae Jepsen,Good Time,60,2,56,2015-09-05
2015-09-05_66,66,Da-iCE,Everybody,3,3,2,2015-09-05
2015-09-05_67,67,Rina Katahira,Dare Ni Datte Cinderella Story,0,67,1,2015-09-05
2015-09-05_68,68,Linked Horizon,Guren No Yumiya,58,1,33,2015-09-05
2015-09-05_69,69,AAA,Sayonara No Mae Ni,52,3,17,2015-09-05
2015-09-05_70,70,Bon Jovi,Saturday Night Gave Me Sunday Morning,0,70,1,2015-09-05
2015-09-05_71,71,E-Girls,Anniversary!!,75,9,16,2015-09-05
2015-09-05_72,72,AAA,Koi Oto To Amazora,63,5,16,2015-09-05
2015-09-05_73,73,Sonoko Inoue,Taisetsu Na Kim iHe,57,57,3,2015-09-05
2015-09-05_74,74,Maroon 5,Sugar,76,19,31,2015-09-05
2015-09-05_75,75,Sisters,Hidamari Days,0,75,1,2015-09-05
2015-09-05_76,76,Ken Hirai,Kimi No Kodou Ha Kimi Ni Shika Narasenai,46,18,3,2015-09-05
2015-09-05_77,77,MACO,Love,86,19,14,2015-09-05
2015-09-05_78,78,Tuka (Hisako Kanemoto) and Lelei (Nao Tohyama) and Rory (Risa Taneda),Prism Communicate,0,78,1,2015-09-05
2015-09-05_79,79,AKB48,Halloween Night,67,67,2,2015-09-05
2015-09-05_80,80,Gakuenseikatsubu,Friend Shi.Ta.I,97,17,4,2015-09-05
2015-09-05_81,81,Shunsuke Kiyokiba,Kagerou,0,81,1,2015-09-05
2015-09-05_82,82,BIGBANG,Let's Not Fall In Love,94,82,2,2015-09-05
2015-09-05_83,83,Kana Nishino,Darling,73,2,46,2015-09-05
2015-09-05_84,84,KANA-BOON,Silhouette,84,9,17,2015-09-05
2015-09-05_85,85,Avicii,Waiting For Love,0,49,6,2015-09-05
2015-09-05_86,86,BIGBANG,Fantastic Baby,83,42,17,2015-09-05
2015-09-05_87,87,Hanare Gumi,Oaiko,0,87,1,2015-09-05
2015-09-05_88,88,miwa,Stress Free,0,88,1,2015-09-05
2015-09-05_89,89,Tsubasa Kazanari (Nana Mizuki),Beyond The Blade,26,26,2,2015-09-05
2015-09-05_90,90,Saori Hayami,Yasashii Kibou,22,22,2,2015-09-05
2015-09-05_91,91,The Challenge,Supponpon,0,91,1,2015-09-05
2015-09-05_92,92,OMI,Cheerleader,88,46,9,2015-09-05
2015-09-05_93,93,Yui Ogura,Honey Come!!,30,30,2,2015-09-05
2015-09-05_94,94,Soohyun,Kimi Dake Wo,0,94,1,2015-09-05
2015-09-05_95,95,SEKAI NO OWARI,Dragon Night,0,2,43,2015-09-05
2015-09-05_96,96,Moumoon,It's Our Time,96,96,2,2015-09-05
2015-09-05_97,97,Nanamorichu Gorakubu,Yurishurashushushu,0,97,1,2015-09-05
2015-09-05_98,98,One Direction,What Makes You Beautiful,0,3,30,2015-09-05
2015-09-05_99,99,Cinderella Project,Shine!!,33,5,3,2015-09-05
2015-09-05_100,100,Nana Mizuki,Exterminate,85,2,5,2015-09-05
2015-09-12_1,1,AKB48,Halloween Night,79,1,3,2015-09-12
2015-09-12_2,2,Leo Ieiri,Kimi Ga Kureta Natsu,1,1,6,2015-09-12
2015-09-12_3,3,UVERworld,I Love The World,50,3,2,2015-09-12
2015-09-12_4,4,miwa Feat.Hazzie,Yozora.,4,4,3,2015-09-12
2015-09-12_5,5,Masaharu Fukuyama,I Am A Hero,2,2,3,2015-09-12
2015-09-12_6,6,Lia,Bravely You,0,6,1,2015-09-12
2015-09-12_7,7,Ringo Sheena,Nagaku Mijikai Matsuri,7,2,8,2015-09-12
2015-09-12_8,8,Taylor Swift,Shake It Off,16,4,54,2015-09-12
2015-09-12_9,9,SEKAI NO OWARI,Anti-Hero,9,2,7,2015-09-12
2015-09-12_10,10,EXILE TRIBE,24karats GOLD SOUL,5,5,5,2015-09-12
2015-09-12_11,11,Sandaime J Soul Brothers from EXILE TRIBE,Summer Madness,15,1,13,2015-09-12
