,ranking,artist,title,last_week_rank,peak_position,weeks_on_chart,chart_date
2014-08-09_39,39,Daft Punk Featuring Negin,Derezzed (2014),27,27,6,2014-08-09
2014-08-09_40,40,Steve Aoki Featuring Waka Flocka Flame,Rage The Night Away,39,20,14,2014-08-09
2014-08-09_41,41,Oliver Heldens X Becky Hill,Gecko (Overdrive),45,41,2,2014-08-09
2014-08-09_42,42,Tom Staar & Ansolo,Totem,0,42,1,2014-08-09
2014-08-09_43,43,Grimes Featuring Blood Diamond,Go!,43,41,3,2014-08-09
2014-08-09_44,44,Dawin,Just Girly Things,38,28,10,2014-08-09
2014-08-09_45,45,Dimitri Vegas & Martin Garrix & Like Mike,Tremor (Sensation 2014 Anthem),40,40,3,2014-08-09
2014-08-09_46,46,Martha Wash,I'm Not Coming Down,36,28,8,2014-08-09
2014-08-09_47,47,Skrillex With Ragga Twins,Ragga Bomb,42,16,19,2014-08-09
2014-08-09_48,48,Joe Gauthreaux Featuring Mitch Amtrak,Bye Felicia!,0,48,1,2014-08-09
2014-08-09_49,49,"Steve Aoki, Diplo & Deorro Featuring Steve Bays",Freak,41,33,11,2014-08-09
2014-08-09_50,50,Eric Prydz,Liberate,0,50,1,2014-08-09
2014-08-16_1,1,Disclosure Featuring Sam Smith,Latch,0,1,49,2014-08-16
2014-08-16_2,2,Calvin Harris,Summer,2,1,21,2014-08-16
2014-08-16_3,3,Clean Bandit Featuring Jess Glynne,Rather Be,4,3,26,2014-08-16
2014-08-16_4,4,Ariana Grande Featuring Zedd,Break Free,5,4,5,2014-08-16
2014-08-16_5,5,DJ Snake & Lil Jon,Turn Down For What,3,1,34,2014-08-16
2014-08-16_6,6,Coldplay,A Sky Full Of Stars,6,6,5,2014-08-16
2014-08-16_7,7,Tiesto Featuring Matthew Koma,Wasted,7,5,15,2014-08-16
2014-08-16_8,8,Kiesza,Hideaway,8,8,15,2014-08-16
2014-08-16_9,9,Shakira,Dare (La La La),9,5,19,2014-08-16
2014-08-16_10,10,"Steve Aoki, Chris Lake & Tujamo Featuring Kid Ink",Delirious (Boneless),12,10,6,2014-08-16
2014-08-16_11,11,Mr. Probz,Waves,10,10,3,2014-08-16
2014-08-16_12,12,Lil Jon Featuring Tyga,Bend Ova,13,12,2,2014-08-16
2014-08-16_13,13,Afrojack Featuring Wrabel,Ten Feet Tall,11,9,26,2014-08-16
2014-08-16_14,14,David Guetta & Showtek Featuring VASSY,Bad,14,11,17,2014-08-16
2014-08-16_15,15,Duke Dumont Featuring Jax Jones,I Got U,16,13,21,2014-08-16
2014-08-16_16,16,The Chainsmokers,#SELFIE,17,1,25,2014-08-16
2014-08-16_17,17,Chromeo,Jealous (I Ain't With It),15,12,18,2014-08-16
2014-08-16_18,18,David Guetta Featuring Sam Martin,Lovers On The Sun,20,12,5,2014-08-16
2014-08-16_19,19,Cazzette Featuring The High,Sleepless,19,14,12,2014-08-16
2014-08-16_20,20,Tegan And Sara Featuring The Lonely Island,Everything Is AWESOME!!!,21,7,26,2014-08-16
2014-08-16_21,21,Royksopp & Robyn,Do It Again,22,16,14,2014-08-16
2014-08-16_22,22,Deorro,Five Hours,26,22,19,2014-08-16
2014-08-16_23,23,PSY Featuring Snoop Dogg,Hangover,23,4,8,2014-08-16
2014-08-16_24,24,"Skrillex With Kill The Noise, Fatman Scoop & Michael Angelakos",Recess,25,13,20,2014-08-16
2014-08-16_25,25,Hudson Mohawke,Chimes,28,25,2,2014-08-16
2014-08-16_26,26,Klingande,Jubel,24,24,21,2014-08-16
2014-08-16_27,27,Lillywood & Robin Schulz,Prayer In C,30,27,4,2014-08-16
2014-08-16_28,28,Keys 'N Krates,Dum Dee Dum,32,26,17,2014-08-16
2014-08-16_29,29,Route 94 Featuring Jess Glynne,My Love,31,23,16,2014-08-16
2014-08-16_30,30,Basement Jaxx,Never Say Never,18,18,3,2014-08-16
2014-08-16_31,31,Bingo Players,Knock You Out,33,21,12,2014-08-16
2014-08-16_32,32,"Sander van Doorn, Martin Garrix, DVBBS Featuring Aleesia",Gold Skies,35,30,4,2014-08-16
2014-08-16_33,33,ZHU,Faded,36,33,5,2014-08-16
2014-08-16_34,34,3LAU Featuring Bright Lights,How You Love Me,37,29,19,2014-08-16
2014-08-16_35,35,"Steve Aoki, Diplo & Deorro Featuring Steve Bays",Freak,49,33,12,2014-08-16
2014-08-16_36,36,Icona Pop,Get Lost,34,34,2,2014-08-16
2014-08-16_37,37,Porter Robinson,Flicker,0,37,1,2014-08-16
2014-08-16_38,38,Oliver Heldens X Becky Hill,Gecko (Overdrive),41,38,3,2014-08-16
2014-08-16_39,39,Dave Aude Featuring Andy Bell,Aftermath (Here We Go),27,27,7,2014-08-16
2014-08-16_40,40,Joe Gauthreaux Featuring Mitch Amtrak,Bye Felicia!,48,40,2,2014-08-16
2014-08-16_41,41,Dimitri Vegas & Martin Garrix & Like Mike,Tremor (Sensation 2014 Anthem),45,40,4,2014-08-16
2014-08-16_42,42,Steve Angello Featuring Dougy,Wasted Love,38,38,2,2014-08-16
2014-08-16_43,43,Eric Prydz,Liberate,50,43,2,2014-08-16
2014-08-16_44,44,Amy Grant Featuring Dave Aude,Baby Baby (2014),0,44,1,2014-08-16
2014-08-16_45,45,Daft Punk Featuring Negin,Derezzed (2014),39,27,7,2014-08-16
2014-08-16_46,46,Steve Aoki Featuring Waka Flocka Flame,Rage The Night Away,40,20,15,2014-08-16
2014-08-16_47,47,Porter Robinson Featuring Urban Cone,Lionhearted,0,37,6,2014-08-16
2014-08-16_48,48,Sigma,Nobody To Love,0,48,1,2014-08-16
2014-08-16_49,49,Noisia,Tommy's Theme,0,44,7,2014-08-16
2014-08-16_50,50,The Bello Boys Featuring Kat Deluna,Last Call,0,50,1,2014-08-16
2014-08-23_1,1,Disclosure Featuring Sam Smith,Latch,0,1,50,2014-08-23
2014-08-23_2,2,Clean Bandit Featuring Jess Glynne,Rather Be,3,2,27,2014-08-23
2014-08-23_3,3,Ariana Grande Featuring Zedd,Break Free,4,3,6,2014-08-23
2014-08-23_4,4,Calvin Harris,Summer,2,1,22,2014-08-23
2014-08-23_5,5,DJ Snake & Lil Jon,Turn Down For What,5,1,35,2014-08-23
2014-08-23_6,6,Coldplay,A Sky Full Of Stars,6,6,6,2014-08-23
2014-08-23_7,7,Kiesza,Hideaway,8,7,16,2014-08-23
2014-08-23_8,8,Tiesto Featuring Matthew Koma,Wasted,7,5,16,2014-08-23
2014-08-23_9,9,"Steve Aoki, Chris Lake & Tujamo Featuring Kid Ink",Delirious (Boneless),10,9,7,2014-08-23
2014-08-23_10,10,Shakira,Dare (La La La),9,5,20,2014-08-23
2014-08-23_11,11,Mr. Probz,Waves,11,10,4,2014-08-23
2014-08-23_12,12,Lil Jon Featuring Tyga,Bend Ova,12,12,3,2014-08-23
2014-08-23_13,13,David Guetta & Showtek Featuring VASSY,Bad,14,11,18,2014-08-23
2014-08-23_14,14,Duke Dumont Featuring Jax Jones,I Got U,15,13,22,2014-08-23
2014-08-23_15,15,The Chainsmokers,#SELFIE,16,1,26,2014-08-23
2014-08-23_16,16,David Guetta Featuring Sam Martin,Lovers On The Sun,18,12,6,2014-08-23
2014-08-23_17,17,Chromeo,Jealous (I Ain't With It),17,12,19,2014-08-23
2014-08-23_18,18,The Chainsmokers Featuring Siren,Kanye,0,18,1,2014-08-23
2014-08-23_19,19,Cazzette Featuring The High,Sleepless,19,14,13,2014-08-23
2014-08-23_20,20,Deorro,Five Hours,22,20,20,2014-08-23
2014-08-23_21,21,Royksopp & Robyn,Do It Again,21,16,15,2014-08-23
2014-08-23_22,22,Hudson Mohawke,Chimes,25,22,3,2014-08-23
2014-08-23_23,23,PSY Featuring Snoop Dogg,Hangover,23,4,9,2014-08-23
2014-08-23_24,24,"Skrillex With Kill The Noise, Fatman Scoop & Michael Angelakos",Recess,24,13,21,2014-08-23
2014-08-23_25,25,Lillywood & Robin Schulz,Prayer In C,27,25,5,2014-08-23
2014-08-23_26,26,Basement Jaxx,Never Say Never,30,18,4,2014-08-23
2014-08-23_27,27,Keys 'N Krates,Dum Dee Dum,28,26,18,2014-08-23
2014-08-23_28,28,Route 94 Featuring Jess Glynne,My Love,29,23,17,2014-08-23
2014-08-23_29,29,ZHU,Faded,33,29,6,2014-08-23
2014-08-23_30,30,Joe Gauthreaux Featuring Mitch Amtrak,Bye Felicia!,40,30,3,2014-08-23
2014-08-23_31,31,3LAU Featuring Bright Lights,How You Love Me,34,29,20,2014-08-23
2014-08-23_32,32,Bingo Players,Knock You Out,31,21,13,2014-08-23
2014-08-23_33,33,"Sander van Doorn, Martin Garrix, DVBBS Featuring Aleesia",Gold Skies,32,30,5,2014-08-23
2014-08-23_34,34,"Steve Aoki, Diplo & Deorro Featuring Steve Bays",Freak,35,33,13,2014-08-23
2014-08-23_35,35,Porter Robinson Featuring Urban Cone,Lionhearted,47,35,7,2014-08-23
2014-08-23_36,36,Dillon Francis & Sultan & Ned Shepard Featuring The Chain Gang of 1974,When We Were Young,0,36,1,2014-08-23
2014-08-23_37,37,Amy Grant Featuring Dave Aude,Baby Baby (2014),44,37,2,2014-08-23
2014-08-23_38,38,The Bello Boys Featuring Kat Deluna,Last Call,50,38,2,2014-08-23
2014-08-23_39,39,Steve Aoki Featuring Waka Flocka Flame,Rage The Night Away,46,20,16,2014-08-23
2014-08-23_40,40,Dimitri Vegas & Martin Garrix & Like Mike,Tremor (Sensation 2014 Anthem),41,40,5,2014-08-23
2014-08-23_41,41,Eric Prydz,Liberate,43,41,3,2014-08-23
2014-08-23_42,42,Daft Punk Featuring Negin,Derezzed (2014),45,27,8,2014-08-23
2014-08-23_43,43,Dave Aude Featuring Andy Bell,Aftermath (Here We Go),39,27,8,2014-08-23
2014-08-23_44,44,Oliver Heldens X Becky Hill,Gecko (Overdrive),38,38,4,2014-08-23
2014-08-23_45,45,Sigma,Nobody To Love,48,45,2,2014-08-23
2014-08-23_46,46,Cash Cash Featuring John Rzeznik,Lightning,0,39,8,2014-08-23
2014-08-23_47,47,Disclosure,Help Me Lose My Mind,0,47,5,2014-08-23
2014-08-23_48,48,Grimes Featuring Blood Diamond,Go!,0,41,4,2014-08-23
2014-08-23_49,49,Noisia,Tommy's Theme,49,44,8,2014-08-23
2014-08-23_50,50,Icona Pop,Get Lost,36,34,3,2014-08-23
2014-08-30_1,1,Ariana Grande Featuring Zedd,Break Free,3,1,7,2014-08-30
2014-08-30_2,2,Disclosure Featuring Sam Smith,Latch,1,1,51,2014-08-30
2014-08-30_3,3,Clean Bandit Featuring Jess Glynne,Rather Be,2,2,28,2014-08-30
2014-08-30_4,4,Calvin Harris,Summer,4,1,23,2014-08-30
2014-08-30_5,5,Coldplay,A Sky Full Of Stars,6,5,7,2014-08-30
2014-08-30_6,6,DJ Snake & Lil Jon,Turn Down For What,5,1,36,2014-08-30
2014-08-30_7,7,Kiesza,Hideaway,7,7,17,2014-08-30
2014-08-30_8,8,Tiesto Featuring Matthew Koma,Wasted,8,5,17,2014-08-30
2014-08-30_9,9,Mr. Probz,Waves,11,9,5,2014-08-30
2014-08-30_10,10,"Steve Aoki, Chris Lake & Tujamo Featuring Kid Ink",Delirious (Boneless),9,9,8,2014-08-30
2014-08-30_11,11,Shakira,Dare (La La La),10,5,21,2014-08-30
2014-08-30_12,12,Lil Jon Featuring Tyga,Bend Ova,12,12,4,2014-08-30
2014-08-30_13,13,David Guetta & Showtek Featuring VASSY,Bad,13,11,19,2014-08-30
2014-08-30_14,14,Duke Dumont Featuring Jax Jones,I Got U,14,13,23,2014-08-30
2014-08-30_15,15,David Guetta Featuring Sam Martin,Lovers On The Sun,16,12,7,2014-08-30
2014-08-30_16,16,Deorro,Five Hours,20,16,21,2014-08-30
2014-08-30_17,17,Chromeo,Jealous (I Ain't With It),17,12,20,2014-08-30
2014-08-30_18,18,Cazzette Featuring The High,Sleepless,19,14,14,2014-08-30
2014-08-30_19,19,Lillywood & Robin Schulz,Prayer In C,25,19,6,2014-08-30
2014-08-30_20,20,The Chainsmokers Featuring Siren,Kanye,18,18,2,2014-08-30
2014-08-30_21,21,PSY Featuring Snoop Dogg,Hangover,23,4,10,2014-08-30
2014-08-30_22,22,"Skrillex With Kill The Noise, Fatman Scoop & Michael Angelakos",Recess,24,13,22,2014-08-30
2014-08-30_23,23,Royksopp & Robyn,Do It Again,21,16,16,2014-08-30
2014-08-30_24,24,Basement Jaxx,Never Say Never,26,18,5,2014-08-30
2014-08-30_25,25,ZHU,Faded,29,25,7,2014-08-30
2014-08-30_26,26,Keys 'N Krates,Dum Dee Dum,27,26,19,2014-08-30
2014-08-30_27,27,Porter Robinson Featuring Urban Cone,Lionhearted,35,27,8,2014-08-30
2014-08-30_28,28,Route 94 Featuring Jess Glynne,My Love,28,23,18,2014-08-30
2014-08-30_29,29,Porter Robinson,Sad Machine,0,29,3,2014-08-30
2014-08-30_30,30,Joe Gauthreaux Featuring Mitch Amtrak,Bye Felicia!,30,30,4,2014-08-30
2014-08-30_31,31,Hudson Mohawke,Chimes,22,22,4,2014-08-30
2014-08-30_32,32,The Bello Boys Featuring Kat Deluna,Last Call,38,32,3,2014-08-30
2014-08-30_33,33,Amy Grant Featuring Dave Aude,Baby Baby (2014),37,33,3,2014-08-30
2014-08-30_34,34,Porter Robinson,Flicker,0,34,2,2014-08-30
2014-08-30_35,35,Porter Robinson Featuring Amy Millan,Divinity,0,35,1,2014-08-30
2014-08-30_36,36,Sigma,Nobody To Love,45,36,3,2014-08-30
2014-08-30_37,37,"Steve Aoki, Diplo & Deorro Featuring Steve Bays",Freak,34,33,14,2014-08-30
2014-08-30_38,38,"Sander van Doorn, Martin Garrix, DVBBS Featuring Aleesia",Gold Skies,33,30,6,2014-08-30
2014-08-30_39,39,Steve Angello Featuring Dougy,Wasted Love,0,38,3,2014-08-30
2014-08-30_40,40,Steve Aoki Featuring Waka Flocka Flame,Rage The Night Away,39,20,17,2014-08-30
2014-08-30_41,41,Eric Prydz,Liberate,41,41,4,2014-08-30
2014-08-30_42,42,Oliver Heldens X Becky Hill,Gecko (Overdrive),44,38,5,2014-08-30
2014-08-30_43,43,Dave Aude Featuring Andy Bell,Aftermath (Here We Go),43,27,9,2014-08-30
2014-08-30_44,44,Grimes Featuring Blood Diamond,Go!,48,41,5,2014-08-30
2014-08-30_45,45,Disclosure,Help Me Lose My Mind,47,45,6,2014-08-30
2014-08-30_46,46,Dimitri Vegas & Martin Garrix & Like Mike,Tremor (Sensation 2014 Anthem),40,40,6,2014-08-30
2014-08-30_47,47,Cash Cash Featuring John Rzeznik,Lightning,46,39,9,2014-08-30
2014-08-30_48,48,Grandtheft Featuring Headspin,Mobbin,0,48,1,2014-08-30
2014-08-30_49,49,Bingo Players,Knock You Out,32,21,14,2014-08-30
2014-08-30_50,50,Porter Robinson Featuring Breanne Duren & Sean Caskey,Years Of War,0,50,1,2014-08-30
2014-09-06_1,1,Ariana Grande Featuring Zedd,Break Free,0,1,8,2014-09-06
2014-09-06_2,2,Clean Bandit Featuring Jess Glynne,Rather Be,3,2,29,2014-09-06
2014-09-06_3,3,Disclosure Featuring Sam Smith,Latch,2,1,52,2014-09-06
2014-09-06_4,4,Calvin Harris,Summer,4,1,24,2014-09-06
2014-09-06_5,5,Coldplay,A Sky Full Of Stars,5,5,8,2014-09-06
2014-09-06_6,6,DJ Snake & Lil Jon,Turn Down For What,6,1,37,2014-09-06
2014-09-06_7,7,Kiesza,Hideaway,7,7,18,2014-09-06
2014-09-06_8,8,Mr. Probz,Waves,9,8,6,2014-09-06
2014-09-06_9,9,Tiesto Featuring Matthew Koma,Wasted,8,5,18,2014-09-06
2014-09-06_10,10,"Steve Aoki, Chris Lake & Tujamo Featuring Kid Ink",Delirious (Boneless),10,9,9,2014-09-06
2014-09-06_11,11,Shakira,Dare (La La La),11,5,22,2014-09-06
2014-09-06_12,12,Lil Jon Featuring Tyga,Bend Ova,12,12,5,2014-09-06
2014-09-06_13,13,David Guetta Featuring Sam Martin,Lovers On The Sun,15,12,8,2014-09-06
2014-09-06_14,14,Duke Dumont Featuring Jax Jones,I Got U,14,13,24,2014-09-06
2014-09-06_15,15,David Guetta & Showtek Featuring VASSY,Bad,13,11,20,2014-09-06
2014-09-06_16,16,Deorro,Five Hours,16,16,22,2014-09-06
2014-09-06_17,17,The Chainsmokers Featuring Siren,Kanye,20,17,3,2014-09-06
2014-09-06_18,18,Lillywood & Robin Schulz,Prayer In C,19,18,7,2014-09-06
2014-09-06_19,19,Basement Jaxx,Never Say Never,24,18,6,2014-09-06
2014-09-06_20,20,Chromeo,Jealous (I Ain't With It),17,12,21,2014-09-06
2014-09-06_21,21,PSY Featuring Snoop Dogg,Hangover,21,4,11,2014-09-06
2014-09-06_22,22,Royksopp & Robyn,Do It Again,23,16,17,2014-09-06
2014-09-06_23,23,Cazzette Featuring The High,Sleepless,18,14,15,2014-09-06
2014-09-06_24,24,"Skrillex With Kill The Noise, Fatman Scoop & Michael Angelakos",Recess,22,13,23,2014-09-06
2014-09-06_25,25,ZHU,Faded,25,25,8,2014-09-06
2014-09-06_26,26,Route 94 Featuring Jess Glynne,My Love,28,23,19,2014-09-06
2014-09-06_27,27,Grandtheft Featuring Headspin,Mobbin,48,27,2,2014-09-06
2014-09-06_28,28,Keys 'N Krates,Dum Dee Dum,26,26,20,2014-09-06
2014-09-06_29,29,Amy Grant Featuring Dave Aude,Baby Baby (2014),33,29,4,2014-09-06
2014-09-06_30,30,Sigma,Nobody To Love,36,30,4,2014-09-06
2014-09-06_31,31,Joe Gauthreaux Featuring Mitch Amtrak,Bye Felicia!,30,30,5,2014-09-06
2014-09-06_32,32,The Bello Boys Featuring Kat Deluna,Last Call,32,32,4,2014-09-06
2014-09-06_33,33,Porter Robinson Featuring Urban Cone,Lionhearted,27,27,9,2014-09-06
2014-09-06_34,34,Oliver Heldens X Becky Hill,Gecko (Overdrive),42,34,6,2014-09-06
2014-09-06_35,35,Erika Jayne,PAINKILLR,0,35,1,2014-09-06
2014-09-06_36,36,Porter Robinson,Sad Machine,29,29,4,2014-09-06
2014-09-06_37,37,Grimes Featuring Blood Diamond,Go!,44,37,6,2014-09-06
2014-09-06_38,38,Eric Prydz,Liberate,41,38,5,2014-09-06
2014-09-06_39,39,"Sander van Doorn, Martin Garrix, DVBBS Featuring Aleesia",Gold Skies,38,30,7,2014-09-06
2014-09-06_40,40,Porter Robinson Featuring Amy Millan,Divinity,35,35,2,2014-09-06
2014-09-06_41,41,"Steve Aoki, Diplo & Deorro Featuring Steve Bays",Freak,37,33,15,2014-09-06
2014-09-06_42,42,Steve Aoki Featuring Waka Flocka Flame,Rage The Night Away,40,20,18,2014-09-06
2014-09-06_43,43,Irina Shapiro,Believe,0,43,1,2014-09-06
2014-09-06_44,44,Dawin,Just Girly Things,0,28,11,2014-09-06
2014-09-06_45,45,Dimitri Vegas & Martin Garrix & Like Mike,Tremor (Sensation 2014 Anthem),46,40,7,2014-09-06
2014-09-06_46,46,Steve Angello Featuring Dougy,Wasted Love,39,38,4,2014-09-06
2014-09-06_47,47,Disclosure,Help Me Lose My Mind,45,45,7,2014-09-06
2014-09-06_48,48,Cash Cash Featuring John Rzeznik,Lightning,47,39,10,2014-09-06
2014-09-06_49,49,Dillon Francis & Sultan & Ned Shepard Featuring The Chain Gang of 1974,When We Were Young,0,36,2,2014-09-06
2014-09-06_50,50,Afrojack & Thirty Seconds To Mars,Do Or Die,0,33,7,2014-09-06
2014-09-13_1,1,Ariana Grande Featuring Zedd,Break Free,0,1,9,2014-09-13
2014-09-13_2,2,Clean Bandit Featuring Jess Glynne,Rather Be,2,2,30,2014-09-13
2014-09-13_3,3,Disclosure Featuring Sam Smith,Latch,3,1,53,2014-09-13
2014-09-13_4,4,Coldplay,A Sky Full Of Stars,5,4,9,2014-09-13
2014-09-13_5,5,Calvin Harris,Summer,4,1,25,2014-09-13
2014-09-13_6,6,DJ Snake & Lil Jon,Turn Down For What,6,1,38,2014-09-13
2014-09-13_7,7,Kiesza,Hideaway,7,7,19,2014-09-13
2014-09-13_8,8,Mr. Probz,Waves,8,8,7,2014-09-13
2014-09-13_9,9,"Steve Aoki, Chris Lake & Tujamo Featuring Kid Ink",Delirious (Boneless),10,9,10,2014-09-13
2014-09-13_10,10,Tiesto Featuring Matthew Koma,Wasted,9,5,19,2014-09-13
2014-09-13_11,11,Lil Jon Featuring Tyga,Bend Ova,12,11,6,2014-09-13
2014-09-13_12,12,Shakira,Dare (La La La),11,5,23,2014-09-13
2014-09-13_13,13,David Guetta Featuring Sam Martin,Lovers On The Sun,13,12,9,2014-09-13
2014-09-13_14,14,David Guetta & Showtek Featuring VASSY,Bad,15,11,21,2014-09-13
2014-09-13_15,15,Duke Dumont Featuring Jax Jones,I Got U,14,13,25,2014-09-13
2014-09-13_16,16,The Chainsmokers Featuring Siren,Kanye,17,16,4,2014-09-13
2014-09-13_17,17,Deorro,Five Hours,16,16,23,2014-09-13
2014-09-13_18,18,Lillywood & Robin Schulz,Prayer In C,18,18,8,2014-09-13
2014-09-13_19,19,Basement Jaxx,Never Say Never,19,18,7,2014-09-13
2014-09-13_20,20,ZHU,Faded,25,20,9,2014-09-13
2014-09-13_21,21,Chromeo,Jealous (I Ain't With It),20,12,22,2014-09-13
2014-09-13_22,22,Grimes Featuring Blood Diamond,Go!,37,22,7,2014-09-13
2014-09-13_23,23,PSY Featuring Snoop Dogg,Hangover,21,4,12,2014-09-13
2014-09-13_24,24,"Skrillex With Kill The Noise, Fatman Scoop & Michael Angelakos",Recess,24,13,24,2014-09-13
2014-09-13_25,25,Royksopp & Robyn,Do It Again,22,16,18,2014-09-13
2014-09-13_26,26,Cazzette Featuring The High,Sleepless,23,14,16,2014-09-13
2014-09-13_27,27,Route 94 Featuring Jess Glynne,My Love,26,23,20,2014-09-13
2014-09-13_28,28,Amy Grant Featuring Dave Aude,Baby Baby (2014),29,28,5,2014-09-13
2014-09-13_29,29,Sigma,Nobody To Love,30,29,5,2014-09-13
2014-09-13_30,30,Erika Jayne,PAINKILLR,35,30,2,2014-09-13
2014-09-13_31,31,Dillon Francis,I Can't Take It,0,31,1,2014-09-13
2014-09-13_32,32,R3HAB & Vinai,How We Party,0,32,1,2014-09-13
2014-09-13_33,33,Oliver Heldens X Becky Hill,Gecko (Overdrive),34,33,7,2014-09-13
2014-09-13_34,34,"Sander van Doorn, Martin Garrix, DVBBS Featuring Aleesia",Gold Skies,39,30,8,2014-09-13
2014-09-13_35,35,Porter Robinson Featuring Urban Cone,Lionhearted,33,27,10,2014-09-13
2014-09-13_36,36,"Steve Aoki, Diplo & Deorro Featuring Steve Bays",Freak,41,33,16,2014-09-13
2014-09-13_37,37,Eric Prydz,Liberate,38,37,6,2014-09-13
2014-09-13_38,38,Kaskade & The Brocks,Summer Nights,0,38,1,2014-09-13
2014-09-13_39,39,The Bello Boys Featuring Kat Deluna,Last Call,32,32,5,2014-09-13
2014-09-13_40,40,Steve Angello Featuring Dougy,Wasted Love,46,38,5,2014-09-13
2014-09-13_41,41,Irina Shapiro,Believe,43,41,2,2014-09-13
2014-09-13_42,42,Joe Gauthreaux Featuring Mitch Amtrak,Bye Felicia!,31,30,6,2014-09-13
2014-09-13_43,43,Porter Robinson,Sad Machine,36,29,5,2014-09-13
2014-09-13_44,44,Steve Aoki Featuring Waka Flocka Flame,Rage The Night Away,42,20,19,2014-09-13
2014-09-13_45,45,Dawin,Just Girly Things,44,28,12,2014-09-13
2014-09-13_46,46,Lee Dagger Featuring Inaya Day,Shelter Me,0,46,1,2014-09-13
2014-09-13_47,47,Dimitri Vegas & Martin Garrix & Like Mike,Tremor (Sensation 2014 Anthem),45,40,8,2014-09-13
2014-09-13_48,48,Afrojack & Thirty Seconds To Mars,Do Or Die,50,33,8,2014-09-13
2014-09-13_49,49,Alesso Featuring Tove Lo,Heroes (We Could Be),0,49,1,2014-09-13
2014-09-13_50,50,Disclosure,Help Me Lose My Mind,47,45,8,2014-09-13
2014-09-20_1,1,Ariana Grande Featuring Zedd,Break Free,0,1,10,2014-09-20
2014-09-20_2,2,Clean Bandit Featuring Jess Glynne,Rather Be,2,2,31,2014-09-20
2014-09-20_3,3,Disclosure Featuring Sam Smith,Latch,3,1,54,2014-09-20
2014-09-20_4,4,Coldplay,A Sky Full Of Stars,4,4,10,2014-09-20
2014-09-20_5,5,Calvin Harris,Summer,5,1,26,2014-09-20
2014-09-20_6,6,DJ Snake & Lil Jon,Turn Down For What,6,1,39,2014-09-20
2014-09-20_7,7,Kiesza,Hideaway,7,7,20,2014-09-20
2014-09-20_8,8,Mr. Probz,Waves,8,8,8,2014-09-20
2014-09-20_9,9,"Steve Aoki, Chris Lake & Tujamo Featuring Kid Ink",Delirious (Boneless),9,9,11,2014-09-20
2014-09-20_10,10,Lil Jon Featuring Tyga,Bend Ova,11,10,7,2014-09-20
2014-09-20_11,11,Shakira,Dare (La La La),12,5,24,2014-09-20
2014-09-20_12,12,Tiesto Featuring Matthew Koma,Wasted,10,5,20,2014-09-20
2014-09-20_13,13,David Guetta Featuring Sam Martin,Lovers On The Sun,13,12,10,2014-09-20
2014-09-20_14,14,Deorro,Five Hours,17,14,24,2014-09-20
2014-09-20_15,15,Calvin Harris Featuring John Newman,Blame,0,15,1,2014-09-20
2014-09-20_16,16,Duke Dumont Featuring Jax Jones,I Got U,15,13,26,2014-09-20
2014-09-20_17,17,David Guetta & Showtek Featuring VASSY,Bad,14,11,22,2014-09-20
2014-09-20_18,18,Lillywood & Robin Schulz,Prayer In C,18,18,9,2014-09-20
2014-09-20_19,19,The Chainsmokers Featuring Siren,Kanye,16,16,5,2014-09-20
2014-09-20_20,20,Tiesto,Say Something,0,20,1,2014-09-20
2014-09-20_21,21,Basement Jaxx,Never Say Never,19,18,8,2014-09-20
2014-09-20_22,22,ZHU,Faded,20,20,10,2014-09-20
2014-09-20_23,23,PSY Featuring Snoop Dogg,Hangover,23,4,13,2014-09-20
2014-09-20_24,24,"Skrillex With Kill The Noise, Fatman Scoop & Michael Angelakos",Recess,24,13,25,2014-09-20
2014-09-20_25,25,Chromeo,Jealous (I Ain't With It),21,12,23,2014-09-20
2014-09-20_26,26,Grimes Featuring Blood Diamond,Go!,22,22,8,2014-09-20
2014-09-20_27,27,Cazzette Featuring The High,Sleepless,26,14,17,2014-09-20
2014-09-20_28,28,Erika Jayne,PAINKILLR,30,28,3,2014-09-20
2014-09-20_29,29,Alesso Featuring Tove Lo,Heroes (We Could Be),49,29,2,2014-09-20
2014-09-20_30,30,Sigma,Nobody To Love,29,29,6,2014-09-20
2014-09-20_31,31,Royksopp & Robyn,Do It Again,25,16,19,2014-09-20
2014-09-20_32,32,Steve Angello Featuring Dougy,Wasted Love,40,32,6,2014-09-20
2014-09-20_33,33,Oliver Heldens X Becky Hill,Gecko (Overdrive),33,33,8,2014-09-20
2014-09-20_34,34,Lee Dagger Featuring Inaya Day,Shelter Me,46,34,2,2014-09-20
2014-09-20_35,35,"Sander van Doorn, Martin Garrix, DVBBS Featuring Aleesia",Gold Skies,34,30,9,2014-09-20
2014-09-20_36,36,R3HAB & Vinai,How We Party,32,32,2,2014-09-20
2014-09-20_37,37,Amy Grant Featuring Dave Aude,Baby Baby (2014),28,28,6,2014-09-20
2014-09-20_38,38,Porter Robinson Featuring Urban Cone,Lionhearted,35,27,11,2014-09-20
2014-09-20_39,39,Dimitri Vegas & Martin Garrix & Like Mike,Tremor (Sensation 2014 Anthem),47,39,9,2014-09-20
2014-09-20_40,40,Irina Shapiro,Believe,41,40,3,2014-09-20
2014-09-20_41,41,"Steve Aoki, Diplo & Deorro Featuring Steve Bays",Freak,36,33,17,2014-09-20
