,ranking,artist,title,last_week_rank,peak_position,weeks_on_chart,chart_date
2011-11-19_9,9,Maroon 5 Featuring Christina Aguilera,Moves Like Jagger,8,6,12,2011-11-19
2011-11-19_10,10,Don Omar & Lucenzo,Danza Kuduro,10,3,13,2011-11-19
2011-11-19_11,11,Spankers,Sex On The Beach,0,11,1,2011-11-19
2011-11-19_12,12,Adele,Rolling In The Deep,13,8,13,2011-11-19
2011-11-19_13,13,Justin Bieber Featuring Ludacris,Baby,16,11,12,2011-11-19
2011-11-19_14,14,Shakira Featuring Freshlyground,Waka Waka (This Time For Africa),15,14,12,2011-11-19
2011-11-19_15,15,Jennifer Lopez Featuring Pitbull,On The Floor,14,5,13,2011-11-19
2011-11-19_16,16,Big Sean Featuring Nicki Minaj,Dance (A$$),0,16,1,2011-11-19
2011-11-19_17,17,Bruno Mars,The Lazy Song,18,4,13,2011-11-19
2011-11-19_18,18,Adele,Set Fire To The Rain,19,13,10,2011-11-19
2011-11-19_19,19,Beyonce Featuring Andre 3000,Party,5,5,2,2011-11-19
2011-11-19_20,20,Coldplay,Paradise,12,12,4,2011-11-19
2011-11-19_21,21,Drake,Headlines,21,21,2,2011-11-19
2011-11-19_22,22,Gym Class Heroes Featuring Adam Levine,Stereo Hearts,23,19,6,2011-11-19
2011-11-19_23,23,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",Give Me Everything,22,9,13,2011-11-19
2011-11-19_24,24,Selena Gomez & The Scene,Love You Like A Love Song,0,11,11,2011-11-19
2011-11-19_25,25,Katy Perry,Last Friday Night (T.G.I.F.),0,3,12,2011-11-19
2011-11-26_1,1,LMFAO,Sexy And I Know It,0,1,8,2011-11-26
2011-11-26_2,2,Adele,Someone Like You,2,1,14,2011-11-26
2011-11-26_3,3,Rihanna Featuring Calvin Harris,We Found Love,3,3,5,2011-11-26
2011-11-26_4,4,LMFAO Featuring Lauren Bennett & GoonRock,Party Rock Anthem,5,2,14,2011-11-26
2011-11-26_5,5,Pitbull Featuring Marc Anthony,Rain Over Me,6,4,14,2011-11-26
2011-11-26_6,6,Nicki Minaj,Super Bass,8,1,14,2011-11-26
2011-11-26_7,7,Maroon 5 Featuring Christina Aguilera,Moves Like Jagger,9,6,13,2011-11-26
2011-11-26_8,8,Justin Bieber,Mistletoe,4,2,4,2011-11-26
2011-11-26_9,9,Don Omar & Lucenzo,Danza Kuduro,10,3,14,2011-11-26
2011-11-26_10,10,Adele,Set Fire To The Rain,18,10,11,2011-11-26
2011-11-26_11,11,Avril Lavigne,Wish You Were Here,0,2,3,2011-11-26
2011-11-26_12,12,Wonder Girls,Wonder Girls,0,12,1,2011-11-26
2011-11-26_13,13,David Guetta Featuring Usher,Without You,7,7,5,2011-11-26
2011-11-26_14,14,Big Sean Featuring Nicki Minaj,Dance (A$$),16,14,2,2011-11-26
2011-11-26_15,15,Katy Perry,The One That Got Away,0,15,1,2011-11-26
2011-11-26_16,16,Shakira Featuring Freshlyground,Waka Waka (This Time For Africa),14,14,13,2011-11-26
2011-11-26_17,17,Michel Telo,Ai Se Eu Te Pego,0,17,1,2011-11-26
2011-11-26_18,18,Jennifer Lopez Featuring Pitbull,On The Floor,15,5,14,2011-11-26
2011-11-26_19,19,Coldplay,Paradise,20,12,5,2011-11-26
2011-11-26_20,20,Justin Bieber Featuring Ludacris,Baby,13,11,13,2011-11-26
2011-11-26_21,21,Bruno Mars,The Lazy Song,17,4,14,2011-11-26
2011-11-26_22,22,One Direction,Gotta Be You,0,22,1,2011-11-26
2011-11-26_23,23,Gym Class Heroes Featuring Adam Levine,Stereo Hearts,22,19,7,2011-11-26
2011-11-26_24,24,Selena Gomez & The Scene,Love You Like A Love Song,24,11,12,2011-11-26
2011-11-26_25,25,Drake,Headlines,21,21,3,2011-11-26
2011-12-03_1,1,LMFAO,Sexy And I Know It,0,1,9,2011-12-03
2011-12-03_2,2,Adele,Someone Like You,2,1,15,2011-12-03
2011-12-03_3,3,Rihanna Featuring Calvin Harris,We Found Love,3,3,6,2011-12-03
2011-12-03_4,4,Katy Perry,The One That Got Away,15,4,2,2011-12-03
2011-12-03_5,5,LMFAO Featuring Lauren Bennett & GoonRock,Party Rock Anthem,4,2,15,2011-12-03
2011-12-03_6,6,Adele,Rolling In The Deep,0,6,14,2011-12-03
2011-12-03_7,7,Maroon 5 Featuring Christina Aguilera,Moves Like Jagger,7,6,14,2011-12-03
2011-12-03_8,8,Pitbull Featuring Marc Anthony,Rain Over Me,5,4,15,2011-12-03
2011-12-03_9,9,Nicki Minaj,Super Bass,6,1,15,2011-12-03
2011-12-03_10,10,Don Omar & Lucenzo,Danza Kuduro,9,3,15,2011-12-03
2011-12-03_11,11,Bruno Mars,It Will Rain,0,8,2,2011-12-03
2011-12-03_12,12,David Guetta Featuring Usher,Without You,13,7,6,2011-12-03
2011-12-03_13,13,Selena Gomez & The Scene,Hit The Lights,0,13,1,2011-12-03
2011-12-03_14,14,Justin Bieber,Mistletoe,8,2,5,2011-12-03
2011-12-03_15,15,Michel Telo,Ai Se Eu Te Pego,17,15,2,2011-12-03
2011-12-03_16,16,Adele,Set Fire To The Rain,10,10,12,2011-12-03
2011-12-03_17,17,Shakira Featuring Freshlyground,Waka Waka (This Time For Africa),16,14,14,2011-12-03
2011-12-03_18,18,Jennifer Lopez Featuring Pitbull,On The Floor,18,5,15,2011-12-03
2011-12-03_19,19,Bruno Mars,The Lazy Song,21,4,15,2011-12-03
2011-12-03_20,20,Justin Bieber Featuring Ludacris,Baby,20,11,14,2011-12-03
2011-12-03_21,21,Coldplay,Paradise,19,12,6,2011-12-03
2011-12-03_22,22,Selena Gomez & The Scene,Love You Like A Love Song,24,11,13,2011-12-03
2011-12-03_23,23,Lady Gaga,Marry The Night,0,23,1,2011-12-03
2011-12-03_24,24,Big Sean Featuring Nicki Minaj,Dance (A$$),14,14,3,2011-12-03
2011-12-03_25,25,Gym Class Heroes Featuring Adam Levine,Stereo Hearts,23,19,8,2011-12-03
2011-12-10_1,1,LMFAO,Sexy And I Know It,0,1,10,2011-12-10
2011-12-10_2,2,Adele,Someone Like You,2,1,16,2011-12-10
2011-12-10_3,3,Adele,Rolling In The Deep,6,3,15,2011-12-10
2011-12-10_4,4,Rihanna Featuring Calvin Harris,We Found Love,3,3,7,2011-12-10
2011-12-10_5,5,LMFAO Featuring Lauren Bennett & GoonRock,Party Rock Anthem,5,2,16,2011-12-10
2011-12-10_6,6,Justin Bieber Featuring Boyz II Men,Fa La La,0,6,1,2011-12-10
2011-12-10_7,7,Maroon 5 Featuring Christina Aguilera,Moves Like Jagger,7,6,15,2011-12-10
2011-12-10_8,8,Pitbull Featuring Marc Anthony,Rain Over Me,8,4,16,2011-12-10
2011-12-10_9,9,Don Omar & Lucenzo,Danza Kuduro,10,3,16,2011-12-10
2011-12-10_10,10,Justin Bieber,Mistletoe,14,2,6,2011-12-10
2011-12-10_11,11,Katy Perry,The One That Got Away,4,4,3,2011-12-10
2011-12-10_12,12,Nicki Minaj,Super Bass,9,1,16,2011-12-10
2011-12-10_13,13,Coldplay,Paradise,21,12,7,2011-12-10
2011-12-10_14,14,Michel Telo,Ai Se Eu Te Pego,15,14,3,2011-12-10
2011-12-10_15,15,Jennifer Lopez Featuring Pitbull,On The Floor,18,5,16,2011-12-10
2011-12-10_16,16,Adele,Set Fire To The Rain,16,10,13,2011-12-10
2011-12-10_17,17,Bruno Mars,It Will Rain,11,8,3,2011-12-10
2011-12-10_18,18,Bruno Mars,The Lazy Song,19,4,16,2011-12-10
2011-12-10_19,19,David Guetta Featuring Usher,Without You,12,7,7,2011-12-10
2011-12-10_20,20,Justin Bieber Featuring Ludacris,Baby,20,11,15,2011-12-10
2011-12-10_21,21,Big Sean Featuring Nicki Minaj,Dance (A$$),24,14,4,2011-12-10
2011-12-10_22,22,Gym Class Heroes Featuring Adam Levine,Stereo Hearts,25,19,9,2011-12-10
2011-12-10_23,23,Selena Gomez & The Scene,Love You Like A Love Song,22,11,14,2011-12-10
2011-12-10_24,24,Shakira Featuring Freshlyground,Waka Waka (This Time For Africa),17,14,15,2011-12-10
2011-12-10_25,25,Avril Lavigne,Wish You Were Here,0,2,4,2011-12-10
2011-12-17_1,1,Adele,Someone Like You,2,1,17,2011-12-17
2011-12-17_2,2,LMFAO,Sexy And I Know It,1,1,11,2011-12-17
2011-12-17_3,3,Rihanna Featuring Calvin Harris,We Found Love,4,3,8,2011-12-17
2011-12-17_4,4,Adele,Rolling In The Deep,3,3,16,2011-12-17
2011-12-17_5,5,LMFAO Featuring Lauren Bennett & GoonRock,Party Rock Anthem,5,2,17,2011-12-17
2011-12-17_6,6,Michel Telo,Ai Se Eu Te Pego,14,6,4,2011-12-17
2011-12-17_7,7,Pitbull Featuring Marc Anthony,Rain Over Me,8,4,17,2011-12-17
2011-12-17_8,8,Lady Gaga,Marry The Night,0,8,2,2011-12-17
2011-12-17_9,9,Maroon 5 Featuring Christina Aguilera,Moves Like Jagger,7,6,16,2011-12-17
2011-12-17_10,10,Don Omar & Lucenzo,Danza Kuduro,9,3,17,2011-12-17
2011-12-17_11,11,Nickelback,When We Stand Together,0,11,1,2011-12-17
2011-12-17_12,12,Justin Bieber,Mistletoe,10,2,7,2011-12-17
2011-12-17_13,13,Adele,Set Fire To The Rain,16,10,14,2011-12-17
2011-12-17_14,14,Katy Perry,The One That Got Away,11,4,4,2011-12-17
2011-12-17_15,15,David Guetta Featuring Usher,Without You,19,7,8,2011-12-17
2011-12-17_16,16,Bruno Mars,It Will Rain,17,8,4,2011-12-17
2011-12-17_17,17,Nicki Minaj,Super Bass,12,1,17,2011-12-17
2011-12-17_18,18,Coldplay,Paradise,13,12,8,2011-12-17
2011-12-17_19,19,Justin Bieber Duet With Mariah Carey,All I Want For Christmas Is You (SuperFestive!),0,19,1,2011-12-17
2011-12-17_20,20,Jennifer Lopez Featuring Pitbull,On The Floor,15,5,17,2011-12-17
2011-12-17_21,21,Beyonce,Dance For You,0,21,1,2011-12-17
2011-12-17_22,22,Big Sean Featuring Nicki Minaj,Dance (A$$),21,14,5,2011-12-17
2011-12-17_23,23,Bruno Mars,The Lazy Song,18,4,17,2011-12-17
2011-12-17_24,24,Justin Bieber Featuring Ludacris,Baby,20,11,16,2011-12-17
2011-12-17_25,25,Selena Gomez & The Scene,Hit The Lights,0,13,2,2011-12-17
2011-12-24_1,1,Adele,Someone Like You,0,1,18,2011-12-24
2011-12-24_2,2,LMFAO,Sexy And I Know It,2,1,12,2011-12-24
2011-12-24_3,3,Adele,Rolling In The Deep,4,3,17,2011-12-24
2011-12-24_4,4,Rihanna Featuring Calvin Harris,We Found Love,3,3,9,2011-12-24
2011-12-24_5,5,LMFAO Featuring Lauren Bennett & GoonRock,Party Rock Anthem,5,2,18,2011-12-24
2011-12-24_6,6,Michel Telo,Ai Se Eu Te Pego,6,6,5,2011-12-24
2011-12-24_7,7,Lady Gaga,Marry The Night,8,7,3,2011-12-24
2011-12-24_8,8,Pitbull Featuring Marc Anthony,Rain Over Me,7,4,18,2011-12-24
2011-12-24_9,9,Justin Bieber,Mistletoe,12,2,8,2011-12-24
2011-12-24_10,10,Don Omar & Lucenzo,Danza Kuduro,10,3,18,2011-12-24
2011-12-24_11,11,Maroon 5 Featuring Christina Aguilera,Moves Like Jagger,9,6,17,2011-12-24
2011-12-24_12,12,Katy Perry,The One That Got Away,14,4,5,2011-12-24
2011-12-24_13,13,Adele,Set Fire To The Rain,13,10,15,2011-12-24
2011-12-24_14,14,Nicki Minaj,Super Bass,17,1,18,2011-12-24
2011-12-24_15,15,Coldplay,Paradise,18,12,9,2011-12-24
2011-12-24_16,16,Bruno Mars,It Will Rain,16,8,5,2011-12-24
2011-12-24_17,17,Jennifer Lopez Featuring Pitbull,On The Floor,20,5,18,2011-12-24
2011-12-24_18,18,Mariah Carey,All I Want For Christmas Is You,0,18,1,2011-12-24
2011-12-24_19,19,David Guetta Featuring Usher,Without You,15,7,9,2011-12-24
2011-12-24_20,20,Justin Bieber Duet With Mariah Carey,All I Want For Christmas Is You (SuperFestive!),19,19,2,2011-12-24
2011-12-24_21,21,Justin Bieber Featuring Ludacris,Baby,24,11,17,2011-12-24
2011-12-24_22,22,Big Sean Featuring Nicki Minaj,Dance (A$$),22,14,6,2011-12-24
2011-12-24_23,23,Bruno Mars,The Lazy Song,23,4,18,2011-12-24
2011-12-24_24,24,Avril Lavigne,Wish You Were Here,0,2,5,2011-12-24
2011-12-24_25,25,Shakira Featuring Freshlyground,Waka Waka (This Time For Africa),0,14,16,2011-12-24
2011-12-31_1,1,Adele,Someone Like You,0,1,19,2011-12-31
2011-12-31_2,2,LMFAO,Sexy And I Know It,2,1,13,2011-12-31
2011-12-31_3,3,Adele,Rolling In The Deep,3,3,18,2011-12-31
2011-12-31_4,4,LMFAO Featuring Lauren Bennett & GoonRock,Party Rock Anthem,5,2,19,2011-12-31
2011-12-31_5,5,Rihanna Featuring Calvin Harris,We Found Love,4,3,10,2011-12-31
2011-12-31_6,6,Justin Bieber,Mistletoe,9,2,9,2011-12-31
2011-12-31_7,7,Michel Telo,Ai Se Eu Te Pego,6,6,6,2011-12-31
2011-12-31_8,8,Pitbull Featuring Marc Anthony,Rain Over Me,8,4,19,2011-12-31
2011-12-31_9,9,Don Omar & Lucenzo,Danza Kuduro,10,3,19,2011-12-31
2011-12-31_10,10,Pitbull Featuring Chris Brown,International Love,0,10,1,2011-12-31
2011-12-31_11,11,Katy Perry,The One That Got Away,12,4,6,2011-12-31
2011-12-31_12,12,Bruno Mars,It Will Rain,16,8,6,2011-12-31
2011-12-31_13,13,Maroon 5 Featuring Christina Aguilera,Moves Like Jagger,11,6,18,2011-12-31
2011-12-31_14,14,Adele,Set Fire To The Rain,13,10,16,2011-12-31
2011-12-31_15,15,Mariah Carey,All I Want For Christmas Is You,18,15,2,2011-12-31
2011-12-31_16,16,Coldplay,Paradise,15,12,10,2011-12-31
2011-12-31_17,17,Nicki Minaj,Super Bass,14,1,19,2011-12-31
2011-12-31_18,18,Jennifer Lopez Featuring Pitbull,On The Floor,17,5,19,2011-12-31
2011-12-31_19,19,Justin Bieber Duet With Mariah Carey,All I Want For Christmas Is You (SuperFestive!),20,19,3,2011-12-31
2011-12-31_20,20,Flo Rida,Good Feeling,0,20,1,2011-12-31
2011-12-31_21,21,Justin Bieber Featuring Ludacris,Baby,21,11,18,2011-12-31
2011-12-31_22,22,David Guetta Featuring Usher,Without You,19,7,10,2011-12-31
2011-12-31_23,23,Bruno Mars,The Lazy Song,23,4,19,2011-12-31
2011-12-31_24,24,Lady Gaga,Marry The Night,7,7,4,2011-12-31
2011-12-31_25,25,Shakira Featuring Freshlyground,Waka Waka (This Time For Africa),25,14,17,2011-12-31
2012-01-07_1,1,Adele,Someone Like You,0,1,20,2012-01-07
2012-01-07_2,2,LMFAO,Sexy And I Know It,2,1,14,2012-01-07
2012-01-07_3,3,Adele,Rolling In The Deep,3,3,19,2012-01-07
2012-01-07_4,4,Mariah Carey,All I Want For Christmas Is You,15,4,3,2012-01-07
2012-01-07_5,5,Justin Bieber,Mistletoe,6,2,10,2012-01-07
2012-01-07_6,6,LMFAO Featuring Lauren Bennett & GoonRock,Party Rock Anthem,4,2,20,2012-01-07
2012-01-07_7,7,Michel Telo,Ai Se Eu Te Pego,7,6,7,2012-01-07
2012-01-07_8,8,Rihanna Featuring Calvin Harris,We Found Love,5,3,11,2012-01-07
2012-01-07_9,9,Rihanna,You Da One,0,9,1,2012-01-07
2012-01-07_10,10,Pitbull Featuring Marc Anthony,Rain Over Me,8,4,20,2012-01-07
2012-01-07_11,11,Don Omar & Lucenzo,Danza Kuduro,9,3,20,2012-01-07
2012-01-07_12,12,Pitbull Featuring Chris Brown,International Love,10,10,2,2012-01-07
2012-01-07_13,13,Wham!,Last Christmas,0,13,1,2012-01-07
2012-01-07_14,14,Bruno Mars,It Will Rain,12,8,7,2012-01-07
2012-01-07_15,15,Adele,Set Fire To The Rain,14,10,17,2012-01-07
2012-01-07_16,16,Justin Bieber Duet With Mariah Carey,All I Want For Christmas Is You (SuperFestive!),19,16,4,2012-01-07
2012-01-07_17,17,Maroon 5 Featuring Christina Aguilera,Moves Like Jagger,13,6,19,2012-01-07
2012-01-07_18,18,Katy Perry,The One That Got Away,11,4,7,2012-01-07
2012-01-07_19,19,Nicki Minaj,Super Bass,17,1,20,2012-01-07
2012-01-07_20,20,Jennifer Lopez Featuring Pitbull,On The Floor,18,5,20,2012-01-07
2012-01-07_21,21,Coldplay,Paradise,16,12,11,2012-01-07
2012-01-07_22,22,Justin Bieber Featuring Ludacris,Baby,21,11,19,2012-01-07
2012-01-07_23,23,Shakira Featuring Freshlyground,Waka Waka (This Time For Africa),25,14,18,2012-01-07
2012-01-07_24,24,Flo Rida,Good Feeling,20,20,2,2012-01-07
2012-01-07_25,25,Bruno Mars,The Lazy Song,23,4,20,2012-01-07
2012-01-14_1,1,Adele,Someone Like You,0,1,21,2012-01-14
2012-01-14_2,2,Adele,Rolling In The Deep,3,2,20,2012-01-14
2012-01-14_3,3,LMFAO,Sexy And I Know It,2,1,15,2012-01-14
2012-01-14_4,4,Rihanna,You Da One,9,4,2,2012-01-14
2012-01-14_5,5,LMFAO Featuring Lauren Bennett & GoonRock,Party Rock Anthem,6,2,21,2012-01-14
2012-01-14_6,6,Michel Telo,Ai Se Eu Te Pego,7,6,8,2012-01-14
2012-01-14_7,7,Rihanna Featuring Calvin Harris,We Found Love,8,3,12,2012-01-14
2012-01-14_8,8,Pitbull Featuring Marc Anthony,Rain Over Me,10,4,21,2012-01-14
2012-01-14_9,9,Don Omar & Lucenzo,Danza Kuduro,11,3,21,2012-01-14
2012-01-14_10,10,Adele,Set Fire To The Rain,15,10,18,2012-01-14
2012-01-14_11,11,Katy Perry,The One That Got Away,18,4,8,2012-01-14
2012-01-14_12,12,Coldplay,Paradise,21,12,12,2012-01-14
2012-01-14_13,13,Maroon 5 Featuring Christina Aguilera,Moves Like Jagger,17,6,20,2012-01-14
2012-01-14_14,14,Bruno Mars,It Will Rain,14,8,8,2012-01-14
2012-01-14_15,15,Jessie J,Domino,0,15,1,2012-01-14
2012-01-14_16,16,Jennifer Lopez Featuring Pitbull,On The Floor,20,5,21,2012-01-14
2012-01-14_17,17,Flo Rida,Good Feeling,24,17,3,2012-01-14
2012-01-14_18,18,Justin Bieber,Mistletoe,5,2,11,2012-01-14
2012-01-14_19,19,Nicki Minaj,Super Bass,19,1,21,2012-01-14
2012-01-14_20,20,Pitbull Featuring Chris Brown,International Love,12,10,3,2012-01-14
2012-01-14_21,21,Justin Bieber Featuring Ludacris,Baby,22,11,20,2012-01-14
2012-01-14_22,22,Shakira Featuring Freshlyground,Waka Waka (This Time For Africa),23,14,19,2012-01-14
2012-01-14_23,23,Drake Featuring Lil Wayne,The Motto,0,23,1,2012-01-14
2012-01-14_24,24,Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,"Young, Wild & Free",0,24,1,2012-01-14
2012-01-14_25,25,Bruno Mars,The Lazy Song,25,4,21,2012-01-14
2012-01-21_1,1,Adele,Someone Like You,0,1,22,2012-01-21
2012-01-21_2,2,Adele,Rolling In The Deep,2,2,21,2012-01-21
2012-01-21_3,3,LMFAO Featuring Lauren Bennett & GoonRock,Party Rock Anthem,5,2,22,2012-01-21
2012-01-21_4,4,Jessie J,Domino,15,4,2,2012-01-21
2012-01-21_5,5,Rihanna Featuring Calvin Harris,We Found Love,7,3,13,2012-01-21
2012-01-21_6,6,Rihanna,You Da One,4,4,3,2012-01-21
2012-01-21_7,7,Michel Telo,Ai Se Eu Te Pego,6,6,9,2012-01-21
2012-01-21_8,8,Adele,Set Fire To The Rain,10,8,19,2012-01-21
2012-01-21_9,9,Pitbull Featuring Marc Anthony,Rain Over Me,8,4,22,2012-01-21
2012-01-21_10,10,Coldplay,Paradise,12,10,13,2012-01-21
2012-01-21_11,11,LMFAO,Sexy And I Know It,3,1,16,2012-01-21
2012-01-21_12,12,Don Omar & Lucenzo,Danza Kuduro,9,3,22,2012-01-21
2012-01-21_13,13,Katy Perry,The One That Got Away,11,4,9,2012-01-21
2012-01-21_14,14,Bruno Mars,It Will Rain,14,8,9,2012-01-21
2012-01-21_15,15,Maroon 5 Featuring Christina Aguilera,Moves Like Jagger,13,6,21,2012-01-21
2012-01-21_16,16,Jennifer Lopez Featuring Pitbull,On The Floor,16,5,22,2012-01-21
2012-01-21_17,17,Flo Rida,Good Feeling,17,17,4,2012-01-21
2012-01-21_18,18,Pitbull Featuring Chris Brown,International Love,20,10,4,2012-01-21
2012-01-21_19,19,Drake Featuring Lil Wayne,The Motto,23,19,2,2012-01-21
2012-01-21_20,20,Shakira Featuring Freshlyground,Waka Waka (This Time For Africa),22,14,20,2012-01-21
2012-01-21_21,21,Justin Bieber Featuring Ludacris,Baby,21,11,21,2012-01-21
2012-01-21_22,22,Nicki Minaj,Super Bass,19,1,22,2012-01-21
2012-01-21_23,23,Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,"Young, Wild & Free",24,23,2,2012-01-21
2012-01-21_24,24,Bruno Mars,The Lazy Song,25,4,22,2012-01-21
2012-01-21_25,25,Avicii,Levels,0,25,1,2012-01-21
2012-01-28_1,1,Walk Off The Earth,Somebody That I Used To Know,0,1,1,2012-01-28
2012-01-28_2,2,Adele,Someone Like You,1,1,23,2012-01-28
2012-01-28_3,3,Adele,Rolling In The Deep,2,2,22,2012-01-28
2012-01-28_4,4,LMFAO Featuring Lauren Bennett & GoonRock,Party Rock Anthem,3,2,23,2012-01-28
2012-01-28_5,5,Adele,Set Fire To The Rain,8,5,20,2012-01-28
2012-01-28_6,6,Rihanna Featuring Calvin Harris,We Found Love,5,3,14,2012-01-28
2012-01-28_7,7,LMFAO,Sexy And I Know It,11,1,17,2012-01-28
2012-01-28_8,8,Don Omar & Lucenzo,Danza Kuduro,12,3,23,2012-01-28
2012-01-28_9,9,Jessie J,Domino,4,4,3,2012-01-28
2012-01-28_10,10,Pitbull Featuring Marc Anthony,Rain Over Me,9,4,23,2012-01-28
2012-01-28_11,11,Katy Perry,The One That Got Away,13,4,10,2012-01-28
2012-01-28_12,12,Maroon 5 Featuring Christina Aguilera,Moves Like Jagger,15,6,22,2012-01-28
2012-01-28_13,13,Rihanna,You Da One,6,4,4,2012-01-28
2012-01-28_14,14,Tyga,Rack City,0,14,1,2012-01-28
2012-01-28_15,15,Bruno Mars,It Will Rain,14,8,10,2012-01-28
2012-01-28_16,16,Drake Featuring Lil Wayne,The Motto,19,16,3,2012-01-28
2012-01-28_17,17,Coldplay,Paradise,10,10,14,2012-01-28
2012-01-28_18,18,Flo Rida,Good Feeling,17,17,5,2012-01-28
2012-01-28_19,19,Jennifer Lopez Featuring Pitbull,On The Floor,16,5,23,2012-01-28
2012-01-28_20,20,Pitbull Featuring Chris Brown,International Love,18,10,5,2012-01-28
2012-01-28_21,21,One Direction,One Thing,0,21,1,2012-01-28
2012-01-28_22,22,Justin Bieber Featuring Ludacris,Baby,21,11,22,2012-01-28
2012-01-28_23,23,Shakira Featuring Freshlyground,Waka Waka (This Time For Africa),20,14,21,2012-01-28
2012-01-28_24,24,Avicii,Levels,25,24,2,2012-01-28
2012-01-28_25,25,Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,"Young, Wild & Free",23,23,3,2012-01-28
2012-02-04_1,1,Adele,Someone Like You,2,1,24,2012-02-04
2012-02-04_2,2,Adele,Rolling In The Deep,3,2,23,2012-02-04
2012-02-04_3,3,Adele,Set Fire To The Rain,5,3,21,2012-02-04
2012-02-04_4,4,LMFAO Featuring Lauren Bennett & GoonRock,Party Rock Anthem,4,2,24,2012-02-04
2012-02-04_5,5,Katy Perry,The One That Got Away,11,4,11,2012-02-04
2012-02-04_6,6,LMFAO,Sexy And I Know It,7,1,18,2012-02-04
2012-02-04_7,7,Rihanna Featuring Calvin Harris,We Found Love,6,3,15,2012-02-04
2012-02-04_8,8,Don Omar & Lucenzo,Danza Kuduro,8,3,24,2012-02-04
2012-02-04_9,9,Jessie J,Domino,9,4,4,2012-02-04
2012-02-04_10,10,Rihanna,You Da One,13,4,5,2012-02-04
2012-02-04_11,11,Pitbull Featuring Marc Anthony,Rain Over Me,10,4,24,2012-02-04
2012-02-04_12,12,Bruno Mars,It Will Rain,15,8,11,2012-02-04
2012-02-04_13,13,Tyga,Rack City,14,13,2,2012-02-04
2012-02-04_14,14,Maroon 5 Featuring Christina Aguilera,Moves Like Jagger,12,6,23,2012-02-04
2012-02-04_15,15,Pitbull Featuring Chris Brown,International Love,20,10,6,2012-02-04
2012-02-04_16,16,Coldplay,Paradise,17,10,15,2012-02-04
2012-02-04_17,17,Flo Rida,Good Feeling,18,17,6,2012-02-04
2012-02-04_18,18,Jennifer Lopez Featuring Pitbull,On The Floor,19,5,24,2012-02-04
2012-02-04_19,19,Avicii,Levels,24,19,3,2012-02-04
2012-02-04_20,20,One Direction,One Thing,21,20,2,2012-02-04
2012-02-04_21,21,Drake Featuring Lil Wayne,The Motto,16,16,4,2012-02-04
2012-02-04_22,22,Shakira Featuring Freshlyground,Waka Waka (This Time For Africa),23,14,22,2012-02-04
2012-02-04_23,23,Justin Bieber Featuring Ludacris,Baby,22,11,23,2012-02-04
2012-02-04_24,24,Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,"Young, Wild & Free",25,23,4,2012-02-04
2012-02-04_25,25,Nicki Minaj,Super Bass,0,1,23,2012-02-04
2012-02-11_1,1,Adele,Someone Like You,0,1,25,2012-02-11
2012-02-11_2,2,Adele,Rolling In The Deep,2,2,24,2012-02-11
2012-02-11_3,3,Adele,Set Fire To The Rain,3,3,22,2012-02-11
2012-02-11_4,4,LMFAO,Sexy And I Know It,6,1,19,2012-02-11
2012-02-11_5,5,Gotye Featuring Kimbra,Somebody That I Used To Know,0,5,1,2012-02-11
2012-02-11_6,6,LMFAO Featuring Lauren Bennett & GoonRock,Party Rock Anthem,4,2,25,2012-02-11
2012-02-11_7,7,Katy Perry,The One That Got Away,5,4,12,2012-02-11
2012-02-11_8,8,Don Omar & Lucenzo,Danza Kuduro,8,3,25,2012-02-11
2012-02-11_9,9,Rihanna Featuring Calvin Harris,We Found Love,7,3,16,2012-02-11
2012-02-11_10,10,Jessie J,Domino,9,4,5,2012-02-11
2012-02-11_11,11,Pitbull Featuring Marc Anthony,Rain Over Me,11,4,25,2012-02-11
2012-02-11_12,12,Pitbull Featuring Chris Brown,International Love,15,10,7,2012-02-11
2012-02-11_13,13,Rihanna,You Da One,10,4,6,2012-02-11
2012-02-11_14,14,Bruno Mars,It Will Rain,12,8,12,2012-02-11
2012-02-11_15,15,Coldplay,Paradise,16,10,16,2012-02-11
2012-02-11_16,16,Jennifer Lopez Featuring Pitbull,On The Floor,18,5,25,2012-02-11
2012-02-11_17,17,Shakira Featuring Freshlyground,Waka Waka (This Time For Africa),22,14,23,2012-02-11
2012-02-11_18,18,Flo Rida,Good Feeling,17,17,7,2012-02-11
2012-02-11_19,19,Avicii,Levels,19,19,4,2012-02-11
2012-02-11_20,20,Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,"Young, Wild & Free",24,20,5,2012-02-11
2012-02-11_21,21,Drake Featuring Lil Wayne,The Motto,21,16,5,2012-02-11
2012-02-11_22,22,Nicki Minaj,Super Bass,25,1,24,2012-02-11
2012-02-11_23,23,Justin Bieber Featuring Ludacris,Baby,23,11,24,2012-02-11
2012-02-11_24,24,One Direction,One Thing,20,20,3,2012-02-11
2012-02-11_25,25,Bruno Mars,The Lazy Song,0,4,23,2012-02-11
2012-02-18_1,1,Lil Wayne Featuring Bruno Mars,Mirror,00,1,2,2012-02-18
2012-02-18_2,2,Adele,Someone Like You,1,1,26,2012-02-18
